developer_id,repository_id,interaction_type,interaction_weight,interaction_timestamp,timestamp_available,metadata_source
170270,635258975,starred,2.0,2023-07-12T07:17:59Z,True,github_rest_api
170270,567482582,starred,2.0,2023-07-11T15:18:25Z,True,github_rest_api
170270,653601184,starred,2.0,2023-06-14T12:34:17Z,True,github_rest_api
170270,632275206,starred,2.0,2023-05-15T11:09:22Z,True,github_rest_api
170270,638900030,starred,2.0,2023-05-13T07:25:43Z,True,github_rest_api
170270,633415187,starred,2.0,2023-05-08T15:41:21Z,True,github_rest_api
170270,499460739,starred,2.0,2023-04-29T17:31:15Z,True,github_rest_api
170270,591033035,starred,2.0,2023-04-27T05:55:39Z,True,github_rest_api
170270,574222836,starred,2.0,2023-04-15T03:40:10Z,True,github_rest_api
170270,538180525,starred,2.0,2023-03-21T13:04:30Z,True,github_rest_api
170270,601943060,starred,2.0,2023-03-20T08:04:28Z,True,github_rest_api
170270,612354784,starred,2.0,2023-03-17T07:36:39Z,True,github_rest_api
170270,444541448,starred,2.0,2023-03-11T23:35:01Z,True,github_rest_api
170270,565501357,starred,2.0,2023-02-15T06:48:55Z,True,github_rest_api
170270,589401835,starred,2.0,2023-02-15T06:48:33Z,True,github_rest_api
170270,593005568,starred,2.0,2023-02-02T14:24:24Z,True,github_rest_api
170270,591273534,starred,2.0,2023-01-30T12:32:48Z,True,github_rest_api
170270,584483581,starred,2.0,2023-01-27T04:14:48Z,True,github_rest_api
170270,559507518,starred,2.0,2023-01-16T02:36:27Z,True,github_rest_api
241138,1180722228,starred,2.0,2026-03-13T21:01:20Z,True,github_rest_api
241138,867866058,starred,2.0,2026-02-13T22:57:45Z,True,github_rest_api
241138,994093166,starred,2.0,2026-02-13T18:28:27Z,True,github_rest_api
241138,1131946571,starred,2.0,2026-01-12T17:59:28Z,True,github_rest_api
241138,975734319,starred,2.0,2026-01-10T01:45:00Z,True,github_rest_api
241138,1079950805,starred,2.0,2025-10-24T13:53:04Z,True,github_rest_api
241138,920603619,starred,2.0,2025-08-24T16:46:21Z,True,github_rest_api
241138,1033293809,starred,2.0,2025-08-07T16:51:38Z,True,github_rest_api
241138,1007222028,starred,2.0,2025-08-06T12:40:23Z,True,github_rest_api
241138,1027579552,starred,2.0,2025-08-05T12:25:20Z,True,github_rest_api
241138,996269100,starred,2.0,2025-06-04T20:34:32Z,True,github_rest_api
241138,976771364,starred,2.0,2025-05-06T23:59:49Z,True,github_rest_api
241138,859282056,starred,2.0,2025-04-29T03:23:04Z,True,github_rest_api
241138,962368474,starred,2.0,2025-04-20T00:35:05Z,True,github_rest_api
241138,928597983,starred,2.0,2025-02-07T21:30:09Z,True,github_rest_api
241138,920152532,starred,2.0,2025-01-29T19:10:22Z,True,github_rest_api
241138,829247785,starred,2.0,2025-01-13T19:49:48Z,True,github_rest_api
241138,808907116,starred,2.0,2024-10-17T05:41:26Z,True,github_rest_api
241138,730932260,starred,2.0,2024-09-18T17:35:57Z,True,github_rest_api
241138,838970603,starred,2.0,2024-08-23T22:25:57Z,True,github_rest_api
241138,840672252,starred,2.0,2024-08-14T00:54:51Z,True,github_rest_api
241138,836642963,starred,2.0,2024-08-01T16:31:09Z,True,github_rest_api
241138,186473531,starred,2.0,2024-08-01T06:23:19Z,True,github_rest_api
241138,776122617,starred,2.0,2024-08-01T04:26:19Z,True,github_rest_api
241138,32689863,starred,2.0,2024-07-17T19:48:03Z,True,github_rest_api
241138,808280286,starred,2.0,2024-07-12T22:51:42Z,True,github_rest_api
241138,825242452,starred,2.0,2024-07-08T18:29:28Z,True,github_rest_api
241138,821178429,starred,2.0,2024-06-28T19:39:12Z,True,github_rest_api
241138,811092760,starred,2.0,2024-06-13T20:01:34Z,True,github_rest_api
241138,813926288,starred,2.0,2024-06-13T19:53:51Z,True,github_rest_api
241138,701547123,starred,2.0,2024-06-13T19:49:50Z,True,github_rest_api
241138,806869531,starred,2.0,2024-06-11T17:16:42Z,True,github_rest_api
241138,790957648,starred,2.0,2024-06-09T21:26:56Z,True,github_rest_api
241138,778490975,starred,2.0,2024-06-04T00:49:48Z,True,github_rest_api
241138,395140743,starred,2.0,2024-06-03T17:26:29Z,True,github_rest_api
241138,784181462,starred,2.0,2024-05-24T14:23:23Z,True,github_rest_api
241138,13003472,starred,2.0,2024-05-19T09:56:29Z,True,github_rest_api
241138,766972024,starred,2.0,2024-05-13T12:06:07Z,True,github_rest_api
241138,784425174,starred,2.0,2024-04-25T15:28:26Z,True,github_rest_api
241138,756673810,starred,2.0,2024-04-17T20:30:17Z,True,github_rest_api
241138,612354784,starred,2.0,2024-04-13T17:10:44Z,True,github_rest_api
241138,689773665,starred,2.0,2024-04-13T17:09:26Z,True,github_rest_api
241138,665758053,starred,2.0,2024-04-13T17:04:24Z,True,github_rest_api
241138,716786243,starred,2.0,2024-02-21T17:19:51Z,True,github_rest_api
241138,760663631,starred,2.0,2024-02-21T16:20:13Z,True,github_rest_api
241138,732850673,starred,2.0,2024-02-20T18:09:43Z,True,github_rest_api
241138,743179447,starred,2.0,2024-01-18T18:03:26Z,True,github_rest_api
241138,599547518,starred,2.0,2023-12-11T15:45:51Z,True,github_rest_api
241138,724854743,starred,2.0,2023-12-09T19:15:18Z,True,github_rest_api
241138,713732525,starred,2.0,2023-12-07T19:46:40Z,True,github_rest_api
241138,612427246,starred,2.0,2023-12-05T20:53:25Z,True,github_rest_api
241138,700521218,starred,2.0,2023-12-05T20:53:21Z,True,github_rest_api
241138,705996574,starred,2.0,2023-12-01T16:38:22Z,True,github_rest_api
241138,725205304,starred,2.0,2023-12-01T16:38:07Z,True,github_rest_api
241138,724438827,starred,2.0,2023-11-28T16:24:28Z,True,github_rest_api
241138,132750724,starred,2.0,2023-11-25T17:17:12Z,True,github_rest_api
241138,204459250,starred,2.0,2023-10-09T20:57:35Z,True,github_rest_api
241138,636372163,starred,2.0,2023-10-09T16:58:02Z,True,github_rest_api
241138,686267501,starred,2.0,2023-10-09T16:57:32Z,True,github_rest_api
241138,617504730,starred,2.0,2023-05-06T15:48:25Z,True,github_rest_api
241138,577603990,starred,2.0,2023-02-04T16:29:07Z,True,github_rest_api
241138,577082404,starred,2.0,2023-01-30T16:25:40Z,True,github_rest_api
241138,22887094,starred,2.0,2023-01-25T17:12:21Z,True,github_rest_api
241138,552661142,starred,2.0,2023-01-18T02:59:41Z,True,github_rest_api
241138,560704231,starred,2.0,2023-01-10T22:33:45Z,True,github_rest_api
241138,583172165,starred,2.0,2023-01-03T07:12:39Z,True,github_rest_api
241138,416849738,starred,2.0,2022-12-27T17:16:30Z,True,github_rest_api
241138,537603333,starred,2.0,2022-09-21T18:11:15Z,True,github_rest_api
241138,498011141,starred,2.0,2022-08-31T04:34:53Z,True,github_rest_api
241138,432129876,starred,2.0,2022-07-20T21:35:35Z,True,github_rest_api
241138,23496542,starred,2.0,2022-07-12T22:16:05Z,True,github_rest_api
241138,511386599,starred,2.0,2022-07-08T20:36:46Z,True,github_rest_api
241138,382680786,starred,2.0,2022-07-08T19:37:30Z,True,github_rest_api
241138,507972385,starred,2.0,2022-07-08T19:37:24Z,True,github_rest_api
241138,494232964,starred,2.0,2022-05-31T01:35:36Z,True,github_rest_api
241138,182281459,starred,2.0,2021-05-17T04:47:41Z,True,github_rest_api
241138,114506572,starred,2.0,2021-04-26T08:13:00Z,True,github_rest_api
241138,276277805,starred,2.0,2021-03-05T18:31:40Z,True,github_rest_api
241138,184593965,starred,2.0,2021-03-03T17:35:43Z,True,github_rest_api
241138,273400964,starred,2.0,2021-03-01T19:47:17Z,True,github_rest_api
241138,322324704,starred,2.0,2021-02-21T20:09:15Z,True,github_rest_api
241138,337811507,starred,2.0,2021-02-16T16:25:04Z,True,github_rest_api
241138,300996055,starred,2.0,2021-01-03T18:14:24Z,True,github_rest_api
241138,149832847,starred,2.0,2020-08-05T01:29:32Z,True,github_rest_api
241138,277005144,starred,2.0,2020-07-18T16:51:52Z,True,github_rest_api
241138,267176885,starred,2.0,2020-05-28T17:30:35Z,True,github_rest_api
241138,38900806,starred,2.0,2020-05-22T06:35:29Z,True,github_rest_api
241138,155220641,starred,2.0,2020-04-03T18:26:54Z,True,github_rest_api
241138,168799526,starred,2.0,2020-03-28T17:38:48Z,True,github_rest_api
241138,142187665,starred,2.0,2019-03-23T04:54:52Z,True,github_rest_api
241138,120733396,starred,2.0,2018-05-02T22:22:17Z,True,github_rest_api
241138,11195700,starred,2.0,2018-01-09T06:38:59Z,True,github_rest_api
241138,65600975,starred,2.0,2017-11-24T08:41:00Z,True,github_rest_api
241138,83921770,starred,2.0,2017-03-08T08:29:59Z,True,github_rest_api
241138,65177522,starred,2.0,2016-08-17T01:24:51Z,True,github_rest_api
241138,6958220,starred,2.0,2016-06-15T20:29:50Z,True,github_rest_api
241138,47159356,starred,2.0,2016-04-20T17:47:14Z,True,github_rest_api
241138,45283644,starred,2.0,2016-04-07T17:22:36Z,True,github_rest_api
241138,55261515,starred,2.0,2016-04-02T02:55:22Z,True,github_rest_api
241138,51682497,starred,2.0,2016-02-17T06:20:55Z,True,github_rest_api
810438,1123915293,starred,2.0,,False,github_public_html_fallback
810438,1139375731,starred,2.0,,False,github_public_html_fallback
810438,1157248994,starred,2.0,,False,github_public_html_fallback
810438,1156286650,starred,2.0,,False,github_public_html_fallback
810438,1141452510,starred,2.0,,False,github_public_html_fallback
810438,631331440,starred,2.0,,False,github_public_html_fallback
810438,918420677,starred,2.0,,False,github_public_html_fallback
810438,1115445111,starred,2.0,,False,github_public_html_fallback
810438,1035029907,starred,2.0,,False,github_public_html_fallback
810438,1132846148,starred,2.0,,False,github_public_html_fallback
810438,1113387014,starred,2.0,,False,github_public_html_fallback
810438,1123200660,starred,2.0,,False,github_public_html_fallback
810438,1091380901,starred,2.0,,False,github_public_html_fallback
810438,1117431271,starred,2.0,,False,github_public_html_fallback
810438,1111863804,starred,2.0,,False,github_public_html_fallback
810438,1110970432,starred,2.0,,False,github_public_html_fallback
810438,1080833716,starred,2.0,,False,github_public_html_fallback
810438,1079070157,starred,2.0,,False,github_public_html_fallback
810438,1078549745,starred,2.0,,False,github_public_html_fallback
810438,1081015496,starred,2.0,,False,github_public_html_fallback
810438,1068824131,starred,2.0,,False,github_public_html_fallback
810438,1059739599,starred,2.0,,False,github_public_html_fallback
810438,1077776713,starred,2.0,,False,github_public_html_fallback
810438,1069365956,starred,2.0,,False,github_public_html_fallback
810438,1068038157,starred,2.0,,False,github_public_html_fallback
810438,1043001273,starred,2.0,,False,github_public_html_fallback
810438,1046107747,starred,2.0,,False,github_public_html_fallback
810438,1060944833,starred,2.0,,False,github_public_html_fallback
810438,800733320,starred,2.0,,False,github_public_html_fallback
810438,451605432,starred,2.0,,False,github_public_html_fallback
781659,154739597,starred,2.0,,False,github_public_html_fallback
781659,835850602,starred,2.0,,False,github_public_html_fallback
781659,385326325,starred,2.0,,False,github_public_html_fallback
781659,323156619,starred,2.0,,False,github_public_html_fallback
781659,42757577,starred,2.0,,False,github_public_html_fallback
781659,228279841,starred,2.0,,False,github_public_html_fallback
781659,184413189,starred,2.0,,False,github_public_html_fallback
781659,125266328,starred,2.0,,False,github_public_html_fallback
781659,77868600,starred,2.0,,False,github_public_html_fallback
781659,88426738,starred,2.0,,False,github_public_html_fallback
781659,63601480,starred,2.0,,False,github_public_html_fallback
781659,85061275,starred,2.0,,False,github_public_html_fallback
781659,30734725,starred,2.0,,False,github_public_html_fallback
781659,25086890,starred,2.0,,False,github_public_html_fallback
781659,25245608,starred,2.0,,False,github_public_html_fallback
781659,19269804,starred,2.0,,False,github_public_html_fallback
781659,6167577,starred,2.0,,False,github_public_html_fallback
781659,13313363,starred,2.0,,False,github_public_html_fallback
781659,5983182,starred,2.0,,False,github_public_html_fallback
781659,6481043,starred,2.0,,False,github_public_html_fallback
781659,3723894,starred,2.0,,False,github_public_html_fallback
781659,1229101,starred,2.0,,False,github_public_html_fallback
781659,3659275,starred,2.0,,False,github_public_html_fallback
781659,5104479,starred,2.0,,False,github_public_html_fallback
781659,5099351,starred,2.0,,False,github_public_html_fallback
781659,5084133,starred,2.0,,False,github_public_html_fallback
781659,5023122,starred,2.0,,False,github_public_html_fallback
781659,4912250,starred,2.0,,False,github_public_html_fallback
781659,4885723,starred,2.0,,False,github_public_html_fallback
781659,4414429,starred,2.0,,False,github_public_html_fallback
4196,1109924834,starred,2.0,,False,github_public_html_fallback
4196,390115983,starred,2.0,,False,github_public_html_fallback
4196,10221246,starred,2.0,,False,github_public_html_fallback
4196,171599768,starred,2.0,,False,github_public_html_fallback
4196,161951368,starred,2.0,,False,github_public_html_fallback
4196,62938649,starred,2.0,,False,github_public_html_fallback
4196,22881786,starred,2.0,,False,github_public_html_fallback
4196,92283359,starred,2.0,,False,github_public_html_fallback
4196,6427813,starred,2.0,,False,github_public_html_fallback
4196,75495288,starred,2.0,,False,github_public_html_fallback
4196,25672078,starred,2.0,,False,github_public_html_fallback
4196,50872540,starred,2.0,,False,github_public_html_fallback
4196,49573605,starred,2.0,,False,github_public_html_fallback
4196,30433442,starred,2.0,,False,github_public_html_fallback
4196,44436401,starred,2.0,,False,github_public_html_fallback
4196,42454583,starred,2.0,,False,github_public_html_fallback
4196,22565116,starred,2.0,,False,github_public_html_fallback
4196,5128518,starred,2.0,,False,github_public_html_fallback
4196,5195807,starred,2.0,,False,github_public_html_fallback
4196,3723845,starred,2.0,,False,github_public_html_fallback
4196,3566570,starred,2.0,,False,github_public_html_fallback
4196,3116998,starred,2.0,,False,github_public_html_fallback
4196,3075216,starred,2.0,,False,github_public_html_fallback
4196,2876618,starred,2.0,,False,github_public_html_fallback
4196,2875716,starred,2.0,,False,github_public_html_fallback
4196,2788278,starred,2.0,,False,github_public_html_fallback
4196,2756403,starred,2.0,,False,github_public_html_fallback
4196,2609997,starred,2.0,,False,github_public_html_fallback
4196,2562848,starred,2.0,,False,github_public_html_fallback
4196,2117834,starred,2.0,,False,github_public_html_fallback
