developer_id,repository_id,interaction_type,interaction_weight,interaction_timestamp,timestamp_available,metadata_source
170270,715487381,starred,2.0,2023-11-21 10:57:07+00:00,True,github_rest_api
170270,116527475,starred,2.0,2023-11-17 17:49:09+00:00,True,github_rest_api
170270,704879340,starred,2.0,2023-11-17 10:13:40+00:00,True,github_rest_api
170270,710923484,starred,2.0,2023-11-16 18:56:34+00:00,True,github_rest_api
170270,710860821,starred,2.0,2023-11-15 17:40:02+00:00,True,github_rest_api
170270,38926116,starred,2.0,2023-11-11 13:01:45+00:00,True,github_rest_api
170270,716583109,starred,2.0,2023-11-10 18:53:30+00:00,True,github_rest_api
170270,712576150,starred,2.0,2023-11-10 09:15:15+00:00,True,github_rest_api
170270,476825694,starred,2.0,2023-11-08 08:58:41+00:00,True,github_rest_api
170270,499463617,starred,2.0,2023-11-04 11:13:17+00:00,True,github_rest_api
170270,708694533,starred,2.0,2023-11-01 19:09:32+00:00,True,github_rest_api
170270,711116353,starred,2.0,2023-10-29 13:36:21+00:00,True,github_rest_api
170270,172165671,starred,2.0,2023-10-24 13:28:44+00:00,True,github_rest_api
170270,380405181,starred,2.0,2023-10-24 12:57:08+00:00,True,github_rest_api
170270,696831768,starred,2.0,2023-10-04 15:37:17+00:00,True,github_rest_api
170270,683058480,starred,2.0,2023-09-26 14:16:02+00:00,True,github_rest_api
170270,580189446,starred,2.0,2023-09-24 17:01:55+00:00,True,github_rest_api
170270,679763076,starred,2.0,2023-09-06 08:47:10+00:00,True,github_rest_api
170270,635258975,starred,2.0,2023-07-12 07:17:59+00:00,True,github_rest_api
170270,567482582,starred,2.0,2023-07-11 15:18:25+00:00,True,github_rest_api
170270,653601184,starred,2.0,2023-06-14 12:34:17+00:00,True,github_rest_api
170270,632275206,starred,2.0,2023-05-15 11:09:22+00:00,True,github_rest_api
170270,638900030,starred,2.0,2023-05-13 07:25:43+00:00,True,github_rest_api
170270,633415187,starred,2.0,2023-05-08 15:41:21+00:00,True,github_rest_api
170270,499460739,starred,2.0,2023-04-29 17:31:15+00:00,True,github_rest_api
170270,591033035,starred,2.0,2023-04-27 05:55:39+00:00,True,github_rest_api
170270,574222836,starred,2.0,2023-04-15 03:40:10+00:00,True,github_rest_api
170270,538180525,starred,2.0,2023-03-21 13:04:30+00:00,True,github_rest_api
170270,601943060,starred,2.0,2023-03-20 08:04:28+00:00,True,github_rest_api
170270,612354784,starred,2.0,2023-03-17 07:36:39+00:00,True,github_rest_api
170270,444541448,starred,2.0,2023-03-11 23:35:01+00:00,True,github_rest_api
170270,565501357,starred,2.0,2023-02-15 06:48:55+00:00,True,github_rest_api
170270,589401835,starred,2.0,2023-02-15 06:48:33+00:00,True,github_rest_api
170270,593005568,starred,2.0,2023-02-02 14:24:24+00:00,True,github_rest_api
170270,591273534,starred,2.0,2023-01-30 12:32:48+00:00,True,github_rest_api
170270,584483581,starred,2.0,2023-01-27 04:14:48+00:00,True,github_rest_api
170270,559507518,starred,2.0,2023-01-16 02:36:27+00:00,True,github_rest_api
241138,1180722228,starred,2.0,2026-03-13 21:01:20+00:00,True,github_rest_api
241138,867866058,starred,2.0,2026-02-13 22:57:45+00:00,True,github_rest_api
241138,994093166,starred,2.0,2026-02-13 18:28:27+00:00,True,github_rest_api
241138,1131946571,starred,2.0,2026-01-12 17:59:28+00:00,True,github_rest_api
241138,975734319,starred,2.0,2026-01-10 01:45:00+00:00,True,github_rest_api
241138,1079950805,starred,2.0,2025-10-24 13:53:04+00:00,True,github_rest_api
241138,920603619,starred,2.0,2025-08-24 16:46:21+00:00,True,github_rest_api
241138,1033293809,starred,2.0,2025-08-07 16:51:38+00:00,True,github_rest_api
241138,1007222028,starred,2.0,2025-08-06 12:40:23+00:00,True,github_rest_api
241138,1027579552,starred,2.0,2025-08-05 12:25:20+00:00,True,github_rest_api
241138,996269100,starred,2.0,2025-06-04 20:34:32+00:00,True,github_rest_api
241138,976771364,starred,2.0,2025-05-06 23:59:49+00:00,True,github_rest_api
241138,859282056,starred,2.0,2025-04-29 03:23:04+00:00,True,github_rest_api
241138,962368474,starred,2.0,2025-04-20 00:35:05+00:00,True,github_rest_api
241138,928597983,starred,2.0,2025-02-07 21:30:09+00:00,True,github_rest_api
241138,920152532,starred,2.0,2025-01-29 19:10:22+00:00,True,github_rest_api
241138,829247785,starred,2.0,2025-01-13 19:49:48+00:00,True,github_rest_api
241138,808907116,starred,2.0,2024-10-17 05:41:26+00:00,True,github_rest_api
241138,730932260,starred,2.0,2024-09-18 17:35:57+00:00,True,github_rest_api
241138,838970603,starred,2.0,2024-08-23 22:25:57+00:00,True,github_rest_api
241138,840672252,starred,2.0,2024-08-14 00:54:51+00:00,True,github_rest_api
241138,836642963,starred,2.0,2024-08-01 16:31:09+00:00,True,github_rest_api
241138,186473531,starred,2.0,2024-08-01 06:23:19+00:00,True,github_rest_api
241138,776122617,starred,2.0,2024-08-01 04:26:19+00:00,True,github_rest_api
241138,32689863,starred,2.0,2024-07-17 19:48:03+00:00,True,github_rest_api
241138,808280286,starred,2.0,2024-07-12 22:51:42+00:00,True,github_rest_api
241138,825242452,starred,2.0,2024-07-08 18:29:28+00:00,True,github_rest_api
241138,821178429,starred,2.0,2024-06-28 19:39:12+00:00,True,github_rest_api
241138,811092760,starred,2.0,2024-06-13 20:01:34+00:00,True,github_rest_api
241138,813926288,starred,2.0,2024-06-13 19:53:51+00:00,True,github_rest_api
241138,701547123,starred,2.0,2024-06-13 19:49:50+00:00,True,github_rest_api
241138,806869531,starred,2.0,2024-06-11 17:16:42+00:00,True,github_rest_api
241138,790957648,starred,2.0,2024-06-09 21:26:56+00:00,True,github_rest_api
241138,778490975,starred,2.0,2024-06-04 00:49:48+00:00,True,github_rest_api
241138,395140743,starred,2.0,2024-06-03 17:26:29+00:00,True,github_rest_api
241138,784181462,starred,2.0,2024-05-24 14:23:23+00:00,True,github_rest_api
241138,13003472,starred,2.0,2024-05-19 09:56:29+00:00,True,github_rest_api
241138,766972024,starred,2.0,2024-05-13 12:06:07+00:00,True,github_rest_api
241138,784425174,starred,2.0,2024-04-25 15:28:26+00:00,True,github_rest_api
241138,756673810,starred,2.0,2024-04-17 20:30:17+00:00,True,github_rest_api
241138,612354784,starred,2.0,2024-04-13 17:10:44+00:00,True,github_rest_api
241138,689773665,starred,2.0,2024-04-13 17:09:26+00:00,True,github_rest_api
241138,665758053,starred,2.0,2024-04-13 17:04:24+00:00,True,github_rest_api
241138,716786243,starred,2.0,2024-02-21 17:19:51+00:00,True,github_rest_api
241138,760663631,starred,2.0,2024-02-21 16:20:13+00:00,True,github_rest_api
241138,732850673,starred,2.0,2024-02-20 18:09:43+00:00,True,github_rest_api
241138,743179447,starred,2.0,2024-01-18 18:03:26+00:00,True,github_rest_api
241138,599547518,starred,2.0,2023-12-11 15:45:51+00:00,True,github_rest_api
241138,724854743,starred,2.0,2023-12-09 19:15:18+00:00,True,github_rest_api
241138,713732525,starred,2.0,2023-12-07 19:46:40+00:00,True,github_rest_api
241138,612427246,starred,2.0,2023-12-05 20:53:25+00:00,True,github_rest_api
241138,700521218,starred,2.0,2023-12-05 20:53:21+00:00,True,github_rest_api
241138,705996574,starred,2.0,2023-12-01 16:38:22+00:00,True,github_rest_api
241138,725205304,starred,2.0,2023-12-01 16:38:07+00:00,True,github_rest_api
241138,724438827,starred,2.0,2023-11-28 16:24:28+00:00,True,github_rest_api
241138,132750724,starred,2.0,2023-11-25 17:17:12+00:00,True,github_rest_api
241138,204459250,starred,2.0,2023-10-09 20:57:35+00:00,True,github_rest_api
241138,636372163,starred,2.0,2023-10-09 16:58:02+00:00,True,github_rest_api
241138,686267501,starred,2.0,2023-10-09 16:57:32+00:00,True,github_rest_api
241138,617504730,starred,2.0,2023-05-06 15:48:25+00:00,True,github_rest_api
241138,577603990,starred,2.0,2023-02-04 16:29:07+00:00,True,github_rest_api
241138,577082404,starred,2.0,2023-01-30 16:25:40+00:00,True,github_rest_api
241138,22887094,starred,2.0,2023-01-25 17:12:21+00:00,True,github_rest_api
241138,552661142,starred,2.0,2023-01-18 02:59:41+00:00,True,github_rest_api
241138,560704231,starred,2.0,2023-01-10 22:33:45+00:00,True,github_rest_api
241138,583172165,starred,2.0,2023-01-03 07:12:39+00:00,True,github_rest_api
241138,416849738,starred,2.0,2022-12-27 17:16:30+00:00,True,github_rest_api
241138,537603333,starred,2.0,2022-09-21 18:11:15+00:00,True,github_rest_api
241138,498011141,starred,2.0,2022-08-31 04:34:53+00:00,True,github_rest_api
241138,432129876,starred,2.0,2022-07-20 21:35:35+00:00,True,github_rest_api
241138,23496542,starred,2.0,2022-07-12 22:16:05+00:00,True,github_rest_api
241138,511386599,starred,2.0,2022-07-08 20:36:46+00:00,True,github_rest_api
241138,382680786,starred,2.0,2022-07-08 19:37:30+00:00,True,github_rest_api
241138,507972385,starred,2.0,2022-07-08 19:37:24+00:00,True,github_rest_api
241138,494232964,starred,2.0,2022-05-31 01:35:36+00:00,True,github_rest_api
241138,182281459,starred,2.0,2021-05-17 04:47:41+00:00,True,github_rest_api
241138,114506572,starred,2.0,2021-04-26 08:13:00+00:00,True,github_rest_api
241138,276277805,starred,2.0,2021-03-05 18:31:40+00:00,True,github_rest_api
241138,184593965,starred,2.0,2021-03-03 17:35:43+00:00,True,github_rest_api
241138,273400964,starred,2.0,2021-03-01 19:47:17+00:00,True,github_rest_api
241138,322324704,starred,2.0,2021-02-21 20:09:15+00:00,True,github_rest_api
241138,337811507,starred,2.0,2021-02-16 16:25:04+00:00,True,github_rest_api
241138,300996055,starred,2.0,2021-01-03 18:14:24+00:00,True,github_rest_api
241138,149832847,starred,2.0,2020-08-05 01:29:32+00:00,True,github_rest_api
241138,277005144,starred,2.0,2020-07-18 16:51:52+00:00,True,github_rest_api
241138,267176885,starred,2.0,2020-05-28 17:30:35+00:00,True,github_rest_api
241138,38900806,starred,2.0,2020-05-22 06:35:29+00:00,True,github_rest_api
241138,155220641,starred,2.0,2020-04-03 18:26:54+00:00,True,github_rest_api
241138,168799526,starred,2.0,2020-03-28 17:38:48+00:00,True,github_rest_api
241138,142187665,starred,2.0,2019-03-23 04:54:52+00:00,True,github_rest_api
241138,120733396,starred,2.0,2018-05-02 22:22:17+00:00,True,github_rest_api
241138,11195700,starred,2.0,2018-01-09 06:38:59+00:00,True,github_rest_api
241138,65600975,starred,2.0,2017-11-24 08:41:00+00:00,True,github_rest_api
241138,83921770,starred,2.0,2017-03-08 08:29:59+00:00,True,github_rest_api
241138,65177522,starred,2.0,2016-08-17 01:24:51+00:00,True,github_rest_api
241138,6958220,starred,2.0,2016-06-15 20:29:50+00:00,True,github_rest_api
241138,47159356,starred,2.0,2016-04-20 17:47:14+00:00,True,github_rest_api
241138,45283644,starred,2.0,2016-04-07 17:22:36+00:00,True,github_rest_api
241138,55261515,starred,2.0,2016-04-02 02:55:22+00:00,True,github_rest_api
241138,51682497,starred,2.0,2016-02-17 06:20:55+00:00,True,github_rest_api
810438,1123915293,starred,2.0,,False,github_public_html_fallback
810438,1139375731,starred,2.0,,False,github_public_html_fallback
810438,1157248994,starred,2.0,,False,github_public_html_fallback
810438,1156286650,starred,2.0,,False,github_public_html_fallback
810438,1141452510,starred,2.0,,False,github_public_html_fallback
810438,631331440,starred,2.0,,False,github_public_html_fallback
810438,918420677,starred,2.0,,False,github_public_html_fallback
810438,1115445111,starred,2.0,,False,github_public_html_fallback
810438,1035029907,starred,2.0,,False,github_public_html_fallback
810438,1132846148,starred,2.0,,False,github_public_html_fallback
810438,1113387014,starred,2.0,,False,github_public_html_fallback
810438,1123200660,starred,2.0,,False,github_public_html_fallback
810438,1091380901,starred,2.0,,False,github_public_html_fallback
810438,1117431271,starred,2.0,,False,github_public_html_fallback
810438,1111863804,starred,2.0,,False,github_public_html_fallback
810438,1110970432,starred,2.0,,False,github_public_html_fallback
810438,1080833716,starred,2.0,,False,github_public_html_fallback
810438,1079070157,starred,2.0,,False,github_public_html_fallback
810438,1078549745,starred,2.0,,False,github_public_html_fallback
810438,1081015496,starred,2.0,,False,github_public_html_fallback
810438,1068824131,starred,2.0,,False,github_public_html_fallback
810438,1059739599,starred,2.0,,False,github_public_html_fallback
810438,1077776713,starred,2.0,,False,github_public_html_fallback
810438,1069365956,starred,2.0,,False,github_public_html_fallback
810438,1068038157,starred,2.0,,False,github_public_html_fallback
810438,1043001273,starred,2.0,,False,github_public_html_fallback
810438,1046107747,starred,2.0,,False,github_public_html_fallback
810438,1060944833,starred,2.0,,False,github_public_html_fallback
810438,800733320,starred,2.0,,False,github_public_html_fallback
810438,451605432,starred,2.0,,False,github_public_html_fallback
781659,154739597,starred,2.0,,False,github_public_html_fallback
781659,835850602,starred,2.0,,False,github_public_html_fallback
781659,385326325,starred,2.0,,False,github_public_html_fallback
781659,323156619,starred,2.0,,False,github_public_html_fallback
781659,42757577,starred,2.0,,False,github_public_html_fallback
781659,228279841,starred,2.0,,False,github_public_html_fallback
781659,184413189,starred,2.0,,False,github_public_html_fallback
781659,125266328,starred,2.0,,False,github_public_html_fallback
781659,77868600,starred,2.0,,False,github_public_html_fallback
781659,88426738,starred,2.0,,False,github_public_html_fallback
781659,63601480,starred,2.0,,False,github_public_html_fallback
781659,85061275,starred,2.0,,False,github_public_html_fallback
781659,30734725,starred,2.0,,False,github_public_html_fallback
781659,25086890,starred,2.0,,False,github_public_html_fallback
781659,25245608,starred,2.0,,False,github_public_html_fallback
781659,19269804,starred,2.0,,False,github_public_html_fallback
781659,6167577,starred,2.0,,False,github_public_html_fallback
781659,13313363,starred,2.0,,False,github_public_html_fallback
781659,5983182,starred,2.0,,False,github_public_html_fallback
781659,6481043,starred,2.0,,False,github_public_html_fallback
781659,3723894,starred,2.0,,False,github_public_html_fallback
781659,1229101,starred,2.0,,False,github_public_html_fallback
781659,3659275,starred,2.0,,False,github_public_html_fallback
781659,5104479,starred,2.0,,False,github_public_html_fallback
781659,5099351,starred,2.0,,False,github_public_html_fallback
781659,5084133,starred,2.0,,False,github_public_html_fallback
781659,5023122,starred,2.0,,False,github_public_html_fallback
781659,4912250,starred,2.0,,False,github_public_html_fallback
781659,4885723,starred,2.0,,False,github_public_html_fallback
781659,4414429,starred,2.0,,False,github_public_html_fallback
4196,1109924834,starred,2.0,,False,github_public_html_fallback
4196,390115983,starred,2.0,,False,github_public_html_fallback
4196,10221246,starred,2.0,,False,github_public_html_fallback
4196,171599768,starred,2.0,,False,github_public_html_fallback
4196,161951368,starred,2.0,,False,github_public_html_fallback
4196,62938649,starred,2.0,,False,github_public_html_fallback
4196,22881786,starred,2.0,,False,github_public_html_fallback
4196,92283359,starred,2.0,,False,github_public_html_fallback
4196,6427813,starred,2.0,,False,github_public_html_fallback
4196,75495288,starred,2.0,,False,github_public_html_fallback
4196,25672078,starred,2.0,,False,github_public_html_fallback
4196,50872540,starred,2.0,,False,github_public_html_fallback
4196,49573605,starred,2.0,,False,github_public_html_fallback
4196,30433442,starred,2.0,,False,github_public_html_fallback
4196,44436401,starred,2.0,,False,github_public_html_fallback
4196,42454583,starred,2.0,,False,github_public_html_fallback
4196,22565116,starred,2.0,,False,github_public_html_fallback
4196,5128518,starred,2.0,,False,github_public_html_fallback
4196,5195807,starred,2.0,,False,github_public_html_fallback
4196,3723845,starred,2.0,,False,github_public_html_fallback
4196,3566570,starred,2.0,,False,github_public_html_fallback
4196,3116998,starred,2.0,,False,github_public_html_fallback
4196,3075216,starred,2.0,,False,github_public_html_fallback
4196,2876618,starred,2.0,,False,github_public_html_fallback
4196,2875716,starred,2.0,,False,github_public_html_fallback
4196,2788278,starred,2.0,,False,github_public_html_fallback
4196,2756403,starred,2.0,,False,github_public_html_fallback
4196,2609997,starred,2.0,,False,github_public_html_fallback
4196,2562848,starred,2.0,,False,github_public_html_fallback
4196,2117834,starred,2.0,,False,github_public_html_fallback
